"Estimator","Version","etahat_0","etahat_1","rdhat","rrhat","cov_00","cov_01","cov_11","var_rd","var_rr","eta_0","eta_1","rd","rr","seed","n_trial","n_aux","mu_correct","pi_correct","run_id","replicate"
"IPW","Proposed",0.487544609918302,0.384309448100611,-0.103235161817692,0.788254941768322,0.00023478044385692,3.36052049840755e-05,0.000503308617022632,0.000670878650911401,0.00250824640249596,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,TRUE,TRUE,"parametric_mc20",10
"AIPW","Naive",0.433734415387923,0.40482421676383,-0.0289101986240931,0.933345850367358,0.000209219418594277,-1.47234866761474e-05,0.000360276283702486,0.000598942675649058,0.003029991214312,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,TRUE,TRUE,"parametric_mc20",10
"AIPW","Proposed",0.488769775329942,0.38426256878197,-0.104507206547972,0.786183164706891,0.000205617771934207,1.50656068051978e-05,0.000474033048883967,0.000649519607207778,0.0024170923851283,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,TRUE,TRUE,"parametric_mc20",10
"G-Formula","Naive",0.477458550044942,0.44193291013216,-0.0355256399127817,0.925594295233717,0.000244906379972126,-5.85461083595022e-06,0.000324864999026362,0.000581480600670388,0.00239298299267142,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,TRUE,"parametric_mc20",10
"G-Formula","Proposed",0.477241088578675,0.442578944782727,-0.034662143795948,0.927369741152885,0.00024328970972455,-3.9487334468279e-06,0.00032240270593261,0.000573589882550816,0.00236635722455502,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,TRUE,"parametric_mc20",10
"IPW","Naive",0.492959228531725,0.4412579762823,-0.0517012522494258,0.895120632180033,0.000425291031110524,-2.21450508846141e-05,0.000561596018042722,0.00103117715092247,0.00387640935735754,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,TRUE,"parametric_mc20",10
"IPW","Proposed",0.487544609918302,0.384309448100611,-0.103235161817692,0.788254941768322,0.00023478044385692,3.36052049840755e-05,0.000503308617022632,0.000670878650911401,0.00250824640249596,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,TRUE,"parametric_mc20",10
"AIPW","Naive",0.490702234867711,0.438210379176099,-0.0524918556916124,0.893027070264386,0.000234828150170008,-2.73205248540963e-06,0.00032427239127912,0.000564564646419948,0.00214473041214165,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,TRUE,"parametric_mc20",10
"AIPW","Proposed",0.488077643608337,0.383217559574486,-0.104860084033851,0.785156961382978,0.000209727835058111,1.99898764700333e-05,0.000506288602084582,0.000676036684202626,0.00253626893817714,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,TRUE,"parametric_mc20",10
"G-Formula","Naive",0.433730880773744,0.404792763389285,-0.0289381173844593,0.933280938325544,0.00020922866988313,-1.47276670369352e-05,0.00036019253303172,0.00059887653698872,0.00302953480309077,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,TRUE,FALSE,"parametric_mc20",10
"G-Formula","Proposed",0.488824334493024,0.382940379862609,-0.105883954630415,0.783390581935266,0.000197586962639244,-1.08506193458584e-05,0.000435482000512318,0.000654770201843278,0.00240110346596452,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,TRUE,FALSE,"parametric_mc20",10
"IPW","Naive",0.479947274745776,0.445057558073657,-0.0348897166721188,0.927305105148061,0.000436788050223644,-3.48563624001329e-05,0.00057345732109721,0.00107995809612112,0.00440068044765277,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,TRUE,FALSE,"parametric_mc20",10
"IPW","Proposed",0.47686254140732,0.442985703018919,-0.0338768383884009,0.928958902310877,0.0003028120922121,5.23843430618561e-05,0.000371584213633273,0.000569627619721661,0.00235523097567071,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,TRUE,FALSE,"parametric_mc20",10
"AIPW","Naive",0.433725544817618,0.40479450155784,-0.0289310432597776,0.933296427647712,0.000209224519061222,-1.47269332985227e-05,0.000360197295028434,0.000598875680686701,0.00302964274163813,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,TRUE,FALSE,"parametric_mc20",10
"AIPW","Proposed",0.488787698912448,0.382832744946882,-0.105954953965566,0.78322909066387,0.000205610108649386,1.46856031204986e-05,0.000470515914687861,0.000646754817096251,0.00240104810783255,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,TRUE,FALSE,"parametric_mc20",10
"G-Formula","Naive",0.477458550044942,0.44193291013216,-0.0355256399127817,0.925594295233717,0.000244906379972126,-5.85461083595022e-06,0.000324864999026362,0.000581480600670388,0.00239298299267142,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,FALSE,"parametric_mc20",10
"G-Formula","Proposed",0.477241088578675,0.442578944782727,-0.034662143795948,0.927369741152885,0.00024328970972455,-3.9487334468279e-06,0.00032240270593261,0.000573589882550816,0.00236635722455502,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,FALSE,"parametric_mc20",10
"IPW","Naive",0.479947274745776,0.445057558073657,-0.0348897166721188,0.927305105148061,0.000436788050223644,-3.48563624001329e-05,0.00057345732109721,0.00107995809612112,0.00440068044765277,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,FALSE,"parametric_mc20",10
"IPW","Proposed",0.47686254140732,0.442985703018919,-0.0338768383884009,0.928958902310877,0.0003028120922121,5.23843430618561e-05,0.000371584213633273,0.000569627619721661,0.00235523097567071,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,FALSE,"parametric_mc20",10
"AIPW","Naive",0.477454334668726,0.441934629628052,-0.0355197050406741,0.925606068556653,0.000244906583088969,-5.8558028565507e-06,0.000324866787254301,0.000581484976056371,0.00239306755469782,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,FALSE,"parametric_mc20",10
"AIPW","Proposed",0.477206317257808,0.442475931626109,-0.0347303856316987,0.927221446205341,0.000281016379998767,3.13415430293151e-05,0.000355384175595467,0.000573717469535603,0.00236628358796804,0.5094,0.383,-0.1264,0.751864939144091,11000040,5000,5000,FALSE,FALSE,"parametric_mc20",10
"G-Formula","Naive",0.435997068865631,0.336986438606139,-0.0990106302594924,0.772909871809239,0.00210187534947235,-0.000219823201006646,0.00280548022622471,0.00534700197771036,0.0231513817506888,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,TRUE,"parametric_mc20",11
"G-Formula","Proposed",0.523289263987487,0.277434782115076,-0.24585448187241,0.530174802366499,0.00182360292806758,-0.000171249589068969,0.00337627789894302,0.00554238000514853,0.0148647911627406,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,TRUE,"parametric_mc20",11
"IPW","Naive",0.509382837826707,0.391288181407198,-0.118094656419509,0.768161297064184,0.00381019768264983,-4.78834067025581e-05,0.00439817982870929,0.00830414432476424,0.0258989927034374,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,TRUE,"parametric_mc20",11
"IPW","Proposed",0.529439720121559,0.263902103692973,-0.265537616428586,0.498455430643514,0.00220487368966971,0.000204085776504292,0.00335602538859815,0.00515272752525928,0.0132012252876943,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,TRUE,"parametric_mc20",11
"AIPW","Naive",0.435472017194128,0.33619982003133,-0.0992721971627985,0.772035416184861,0.0020947565383602,-0.000218719757410724,0.00280816481785505,0.00534036087103669,0.0231730387612361,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,TRUE,"parametric_mc20",11
"AIPW","Proposed",0.523735173587959,0.276129598089623,-0.247605575498336,0.527231341362731,0.00187591327618373,7.63611485936927e-05,0.00350179845069197,0.00522498942968831,0.0143738702110832,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,TRUE,"parametric_mc20",11
"G-Formula","Naive",0.508253932935386,0.406861444466663,-0.101392488468722,0.800508206826582,0.00237526608414645,-0.000122698715186933,0.00274178576714398,0.00536244928166429,0.0172665498555316,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,TRUE,"parametric_mc20",11
"G-Formula","Proposed",0.522958140406244,0.394043693345791,-0.128914447060453,0.753489931411509,0.00234754462225761,-7.98366185278478e-05,0.00258065503016833,0.00508787288948163,0.0147495314492718,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,TRUE,"parametric_mc20",11
"IPW","Naive",0.509382837826707,0.391288181407198,-0.118094656419509,0.768161297064184,0.00381019768264983,-4.78834067025581e-05,0.00439817982870929,0.00830414432476424,0.0258989927034374,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,TRUE,"parametric_mc20",11
"IPW","Proposed",0.529439720121559,0.263902103692973,-0.265537616428586,0.498455430643514,0.00220487368966971,0.000204085776504292,0.00335602538859815,0.00515272752525928,0.0132012252876943,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,TRUE,"parametric_mc20",11
"AIPW","Naive",0.519526082968479,0.402855002994387,-0.116671079974092,0.775427868207396,0.00225524003939586,-8.63297434415881e-05,0.00271534915522021,0.00514324868149925,0.0155804713964049,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,TRUE,"parametric_mc20",11
"AIPW","Proposed",0.529111247601486,0.267119657003871,-0.261991590597615,0.504845924585332,0.00202998926540151,0.000215680777713131,0.00394744852459529,0.00554607623457054,0.0151703068187751,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,TRUE,"parametric_mc20",11
"G-Formula","Naive",0.435997068865631,0.336986438606139,-0.0990106302594924,0.772909871809239,0.00210187534947235,-0.000219823201006646,0.00280548022622471,0.00534700197771036,0.0231513817506888,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,FALSE,"parametric_mc20",11
"G-Formula","Proposed",0.523289263987487,0.277434782115076,-0.24585448187241,0.530174802366499,0.00182360292806758,-0.000171249589068969,0.00337627789894302,0.00554238000514853,0.0148647911627406,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,FALSE,"parametric_mc20",11
"IPW","Naive",0.498053669379054,0.3951967056087,-0.102856963770355,0.793482168500855,0.00401070834801053,-0.000222156519354059,0.00455479200749994,0.00900981339421859,0.0299629952093448,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,FALSE,"parametric_mc20",11
"IPW","Proposed",0.521689423097388,0.392872667748012,-0.128816755349375,0.753077694033816,0.00294165559028107,0.000470868063138872,0.00310369936441275,0.00510361882841607,0.0149279485532011,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,FALSE,"parametric_mc20",11
"AIPW","Naive",0.435885243530178,0.336004699738232,-0.099880543791946,0.770855872561718,0.00209905574188528,-0.000220108999823257,0.00279971614876632,0.00533898989029812,0.0230865932484867,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,FALSE,"parametric_mc20",11
"AIPW","Proposed",0.523535260544531,0.277941943479415,-0.245593317065116,0.530894410417221,0.00187472386054495,8.6668491070508e-05,0.003613991797094,0.00531537867549794,0.0147775156073969,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,TRUE,FALSE,"parametric_mc20",11
"G-Formula","Naive",0.508253932935386,0.406861444466663,-0.101392488468722,0.800508206826582,0.00237526608414645,-0.000122698715186933,0.00274178576714398,0.00536244928166429,0.0172665498555316,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,FALSE,"parametric_mc20",11
"G-Formula","Proposed",0.522958140406244,0.394043693345791,-0.128914447060453,0.753489931411509,0.00234754462225761,-7.98366185278478e-05,0.00258065503016833,0.00508787288948163,0.0147495314492718,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,FALSE,"parametric_mc20",11
"IPW","Naive",0.498053669379054,0.3951967056087,-0.102856963770355,0.793482168500855,0.00401070834801053,-0.000222156519354059,0.00455479200749994,0.00900981339421859,0.0299629952093448,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,FALSE,"parametric_mc20",11
"IPW","Proposed",0.521689423097388,0.392872667748012,-0.128816755349375,0.753077694033816,0.00294165559028107,0.000470868063138872,0.00310369936441275,0.00510361882841607,0.0149279485532011,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,FALSE,"parametric_mc20",11
"AIPW","Naive",0.508369458077896,0.406023197257326,-0.10234626082057,0.798677400472615,0.00237216482608388,-0.000123407859084961,0.00273471069718827,0.00535369124144207,0.0171994083393208,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,FALSE,"parametric_mc20",11
"AIPW","Proposed",0.521636947028599,0.394819513803688,-0.126817433224911,0.756885638666316,0.00281456515540392,0.000260090170564801,0.00285724116704172,0.00515162598131603,0.0149792140315126,0.526,0.382,-0.144,0.726235741444867,11000041,500,500,FALSE,FALSE,"parametric_mc20",11
"G-Formula","Naive",0.448642825059023,0.403264416138671,-0.0453784089203515,0.898854040707368,0.000229174345728666,-1.44090606619765e-05,0.000374901808971555,0.000632894276024174,0.00291118229052007,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,TRUE,"parametric_mc20",11
"G-Formula","Proposed",0.471897639525463,0.388164688714087,-0.0837329508113761,0.82256120014591,0.000336121877016069,-8.83599697031961e-05,0.000484127282649205,0.000996969099071666,0.003848052055341,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,TRUE,"parametric_mc20",11
"IPW","Naive",0.50343446364958,0.441984462613903,-0.0614500010356764,0.877938429979142,0.000436647621798633,-2.09380363914072e-05,0.00055856061888778,0.00103708431346923,0.00367684531381149,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,TRUE,"parametric_mc20",11
"IPW","Proposed",0.472047283998318,0.391042656582044,-0.0810046274162749,0.828397217477554,0.000684066996730645,0.000375597388230164,0.00102178331602262,0.00095465553629294,0.00389954868299782,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,TRUE,"parametric_mc20",11
"AIPW","Naive",0.448615326043107,0.403276267758598,-0.0453390582845091,0.898935556472379,0.000229190647766546,-1.44157464192145e-05,0.00037492523509936,0.000632947375704335,0.00291195932981419,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,TRUE,"parametric_mc20",11
"AIPW","Proposed",0.471435451313277,0.392324051582665,-0.0791113997306126,0.832190388927621,0.000646206943436989,0.00034159016277616,0.00100359041367543,0.000966617031560101,0.00397108443420241,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,TRUE,"parametric_mc20",11
"G-Formula","Naive",0.488239571060982,0.451744412758742,-0.0364951583022392,0.925251535382656,0.000250971619124209,-4.42062570592494e-06,0.000357288262205627,0.000617101132741685,0.00243446682818469,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,TRUE,"parametric_mc20",11
"G-Formula","Proposed",0.481491235124141,0.457501052657419,-0.0239901824667214,0.950175245743495,0.000275450609477175,-2.7079435631523e-05,0.00037746545939688,0.000707074940137101,0.00292283415916515,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,TRUE,"parametric_mc20",11
"IPW","Naive",0.50343446364958,0.441984462613903,-0.0614500010356764,0.877938429979142,0.000436647621798633,-2.09380363914072e-05,0.00055856061888778,0.00103708431346923,0.00367684531381149,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,TRUE,"parametric_mc20",11
"IPW","Proposed",0.472047283998318,0.391042656582044,-0.0810046274162749,0.828397217477554,0.000684066996730645,0.000375597388230164,0.00102178331602262,0.00095465553629294,0.00389954868299782,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,TRUE,"parametric_mc20",11
"AIPW","Naive",0.498511317597404,0.447421003627091,-0.0510903139703127,0.897514234548285,0.000244117834111356,-9.87018391167999e-07,0.000355537475813327,0.000601629346707019,0.00222906926691778,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,TRUE,"parametric_mc20",11
"AIPW","Proposed",0.472645235145557,0.393079589775603,-0.0795656453699535,0.831658843772221,0.000662675089190356,0.000425608226527929,0.00117385986172375,0.000985318497858243,0.00413745960774122,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,TRUE,"parametric_mc20",11
"G-Formula","Naive",0.448642825059023,0.403264416138671,-0.0453784089203515,0.898854040707368,0.000229174345728666,-1.44090606619765e-05,0.000374901808971555,0.000632894276024174,0.00291118229052007,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,FALSE,"parametric_mc20",11
"G-Formula","Proposed",0.471897639525463,0.388164688714087,-0.0837329508113761,0.82256120014591,0.000336121877016069,-8.83599697031961e-05,0.000484127282649205,0.000996969099071666,0.003848052055341,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,FALSE,"parametric_mc20",11
"IPW","Naive",0.493223754366273,0.446297000486449,-0.046926753879824,0.904857068491929,0.000446936193135737,-3.41490222828774e-05,0.000573682645431495,0.00108891688313299,0.0041164971603077,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,FALSE,"parametric_mc20",11
"IPW","Proposed",0.480236286913075,0.456851906769947,-0.0233843801431275,0.951306511439523,0.000893844352341672,0.000552024035606292,0.000926745122237958,0.000716541403367045,0.00297177795310161,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,FALSE,"parametric_mc20",11
"AIPW","Naive",0.448636536946574,0.403254481909267,-0.0453820550373076,0.898844495933884,0.00022917813057569,-1.44040065780386e-05,0.000374905125131847,0.000632891268863614,0.00291122952159753,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,FALSE,"parametric_mc20",11
"AIPW","Proposed",0.471370757875307,0.388812233817714,-0.0825585240575931,0.824854379109719,0.000645343253653388,0.000341479464961321,0.000992070141510304,0.000954454465241051,0.0039057052747283,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,TRUE,FALSE,"parametric_mc20",11
"G-Formula","Naive",0.488239571060982,0.451744412758742,-0.0364951583022392,0.925251535382656,0.000250971619124209,-4.42062570592494e-06,0.000357288262205627,0.000617101132741685,0.00243446682818469,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,FALSE,"parametric_mc20",11
"G-Formula","Proposed",0.481491235124141,0.457501052657419,-0.0239901824667214,0.950175245743495,0.000275450609477175,-2.7079435631523e-05,0.00037746545939688,0.000707074940137101,0.00292283415916515,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,FALSE,"parametric_mc20",11
"IPW","Naive",0.493223754366273,0.446297000486449,-0.046926753879824,0.904857068491929,0.000446936193135737,-3.41490222828774e-05,0.000573682645431495,0.00108891688313299,0.0041164971603077,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,FALSE,"parametric_mc20",11
"IPW","Proposed",0.480236286913075,0.456851906769947,-0.0233843801431275,0.951306511439523,0.000893844352341672,0.000552024035606292,0.000926745122237958,0.000716541403367045,0.00297177795310161,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,FALSE,"parametric_mc20",11
"AIPW","Naive",0.488228836668312,0.451738018143476,-0.0364908185248354,0.925258780751563,0.000250973862485447,-4.41939122545029e-06,0.000357289477586797,0.000617102122523145,0.00243459183722359,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,FALSE,"parametric_mc20",11
"AIPW","Proposed",0.480783244654939,0.458275065421209,-0.0225081792337299,0.953184351817659,0.000854043858941719,0.00051647723650311,0.000899803024289897,0.000720892410225396,0.0029900491542998,0.5062,0.3924,-0.1138,0.775187672856579,11000042,5000,500,FALSE,FALSE,"parametric_mc20",11
"G-Formula","Naive",0.427237742632212,0.408885119069423,-0.0183526235627895,0.95704353400587,0.00207868551990983,-7.2989866108325e-05,0.00437195788156578,0.00659662313369227,0.0351478041382919,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,TRUE,"parametric_mc20",11
"G-Formula","Proposed",0.498601406589908,0.393887796968,-0.104713609621908,0.789985330490586,0.00183450650370645,-7.43764014584949e-06,0.00564975318225248,0.00749913496625062,0.0273784608233388,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,TRUE,"parametric_mc20",11
"IPW","Naive",0.456175306514983,0.416124326114844,-0.0400509804001387,0.912202655803283,0.00399809387116245,-0.000282016334905633,0.00584831633656124,0.010410442877535,0.046563611213163,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,TRUE,"parametric_mc20",11
"IPW","Proposed",0.484768669582049,0.396306504114115,-0.0884621654679345,0.817516743513554,0.00192579256019595,3.21851577997374e-05,0.00592258926587143,0.00778401151046791,0.0304553922869761,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,TRUE,"parametric_mc20",11
"AIPW","Naive",0.427802553658478,0.41008021936163,-0.0177223342968479,0.958573565900226,0.00209530986804257,-7.11817657563446e-05,0.00437436085626174,0.006612034255817,0.0351672223513707,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,TRUE,"parametric_mc20",11
"AIPW","Proposed",0.498820396903506,0.390833474980548,-0.107986921922958,0.783515424402648,0.00182341601603228,3.81466171526293e-06,0.00587425455938439,0.00769004125198615,0.0280830126556717,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,TRUE,"parametric_mc20",11
"G-Formula","Naive",0.457629996409798,0.420994376129669,-0.036635620280129,0.91994488873644,0.00238668686257213,-6.10015503944175e-05,0.00373194672504142,0.00624063668840239,0.0280006046035823,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,TRUE,"parametric_mc20",11
"G-Formula","Proposed",0.462476134886144,0.415903269462793,-0.0465728654233505,0.899296716283931,0.00228079749906243,-4.46700760834854e-06,0.00371101378055798,0.00600074529483711,0.0260122466689713,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,TRUE,"parametric_mc20",11
"IPW","Naive",0.456175306514983,0.416124326114844,-0.0400509804001387,0.912202655803283,0.00399809387116245,-0.000282016334905633,0.00584831633656124,0.010410442877535,0.046563611213163,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,TRUE,"parametric_mc20",11
"IPW","Proposed",0.484768669582049,0.396306504114115,-0.0884621654679345,0.817516743513554,0.00192579256019595,3.21851577997374e-05,0.00592258926587143,0.00778401151046791,0.0304553922869761,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,TRUE,"parametric_mc20",11
"AIPW","Naive",0.467013639219419,0.420897717651088,-0.0461159215683314,0.901253587271218,0.00226720442763463,-2.53877358656899e-05,0.00375141928820113,0.00606939918756714,0.0258536950839672,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,TRUE,"parametric_mc20",11
"AIPW","Proposed",0.489476222418444,0.390348263456769,-0.0991279589616752,0.797481564126045,0.00181048138069092,2.65276396140123e-06,0.00605135232200488,0.007856528174773,0.0300456465910646,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,TRUE,"parametric_mc20",11
"G-Formula","Naive",0.427237742632212,0.408885119069423,-0.0183526235627895,0.95704353400587,0.00207868551990983,-7.2989866108325e-05,0.00437195788156578,0.00659662313369227,0.0351478041382919,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,FALSE,"parametric_mc20",11
"G-Formula","Proposed",0.498601406589908,0.393887796968,-0.104713609621908,0.789985330490586,0.00183450650370645,-7.43764014584949e-06,0.00564975318225248,0.00749913496625062,0.0273784608233388,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,FALSE,"parametric_mc20",11
"IPW","Naive",0.44630740675699,0.418066276829157,-0.0282411299278322,0.936722694940151,0.00414008730187478,-0.000375125562900413,0.00591587362558245,0.0108062120532581,0.0514651966618165,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,FALSE,"parametric_mc20",11
"IPW","Proposed",0.457798550319813,0.423988721647297,-0.0338098286725152,0.926146929366867,0.00243356184160295,4.65249654069888e-05,0.0036939231520501,0.00603443506283907,0.027174070128118,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,FALSE,"parametric_mc20",11
"AIPW","Naive",0.427662320094574,0.410366340291613,-0.0172959798029603,0.9595569237918,0.00209279955974413,-7.21254048869281e-05,0.0043672896490557,0.00660434001857368,0.0351712650884512,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,FALSE,"parametric_mc20",11
"AIPW","Proposed",0.498970694764968,0.395937540825062,-0.103033153939906,0.79350860677612,0.00182475134259257,-8.46248407032942e-07,0.00566620464348617,0.00749264848289281,0.0273786604452802,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,TRUE,FALSE,"parametric_mc20",11
"G-Formula","Naive",0.457629996409798,0.420994376129669,-0.036635620280129,0.91994488873644,0.00238668686257213,-6.10015503944175e-05,0.00373194672504142,0.00624063668840239,0.0280006046035823,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,FALSE,"parametric_mc20",11
"G-Formula","Proposed",0.462476134886144,0.415903269462793,-0.0465728654233505,0.899296716283931,0.00228079749906243,-4.46700760834854e-06,0.00371101378055798,0.00600074529483711,0.0260122466689713,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,FALSE,"parametric_mc20",11
"IPW","Naive",0.44630740675699,0.418066276829157,-0.0282411299278322,0.936722694940151,0.00414008730187478,-0.000375125562900413,0.00591587362558245,0.0108062120532581,0.0514651966618165,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,FALSE,"parametric_mc20",11
"IPW","Proposed",0.457798550319813,0.423988721647297,-0.0338098286725152,0.926146929366867,0.00243356184160295,4.65249654069888e-05,0.0036939231520501,0.00603443506283907,0.027174070128118,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,FALSE,"parametric_mc20",11
"AIPW","Naive",0.457406629817867,0.42230086044184,-0.0351057693760268,0.923250414210206,0.00239031304306731,-5.98496782822573e-05,0.00372601705458819,0.00623602945422002,0.0280756547184827,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,FALSE,"parametric_mc20",11
"AIPW","Proposed",0.462523856071743,0.41769956074196,-0.0448242953297825,0.903087603501192,0.00229672114383186,1.13583220765809e-05,0.00371307739518653,0.00598708189486522,0.0260166247257248,0.466,0.382,-0.084,0.819742489270386,11000043,500,5000,FALSE,FALSE,"parametric_mc20",11
"G-Formula","Naive",0.442303277110417,0.430846381926992,-0.0114568951834251,0.974097195801321,0.000206807637109257,-1.43600752412261e-05,0.000337030674766179,0.000572558462357889,0.00286885044924475,0.4982,0.399,-0.0992,0.800883179446006,11000044,5000,5000,TRUE,TRUE,"parametric_mc20",11
"G-Formula","Proposed",0.496269763450855,0.410611781927037,-0.0856579815238188,0.827396331930061,0.000194872291175896,-1.04404245118352e-05,0.000407249857641401,0.000623002997840967,0.00226540868181853,0.4982,0.399,-0.0992,0.800883179446006,11000044,5000,5000,TRUE,TRUE,"parametric_mc20",11
"IPW","Naive",0.495930596064263,0.470457445693823,-0.02547315037044,0.948635654721454,0.000413345461691674,-2.37314152958787e-05,0.000586670637600741,0.00104747892988417,0.00408083239573151,0.4982,0.399,-0.0992,0.800883179446006,11000044,5000,5000,TRUE,TRUE,"parametric_mc20",11
